att_current,att_avg_4w,att_total_drop,att_slope,ia_latest,ia_avg,has_ia_data,backlog_current,backlog_growing,fee_outstanding,weeks_tracked,Family_Income,HighSchool_Grade,Home_Location,Dropout
47.91,43.63,-11.75,1.488,24.7,22.33,1,3,0,1,7,30000,44.1,Rural,1
82.89,80.14,-17.81,2.738,39.95,37.4,1,1,0,0,7,10000,71.1,Urban,0
33.61,36.62,8.61,-2.029,22.95,22.63,1,2,0,1,5,30000,83.1,Rural,1
60.61,55.87,-16.71,1.768,24.22,27.65,1,0,0,0,10,18000,56.8,Semi-Urban,0
79.61,74.18,-20.03,2.578,23.21,25.73,1,0,0,0,8,18000,89.4,Rural,0
69.53,68.07,-26.04,2.905,22.27,17.06,1,1,0,0,11,5000,46.1,Rural,0
20.0,21.89,18.23,-2.137,23.28,21.17,1,1,1,0,10,75000,48.1,Rural,1
67.64,63.15,-17.86,2.368,40.0,29.8,1,0,0,1,9,5000,94.1,Rural,0
67.04,65.62,-27.38,2.783,19.07,27.95,1,0,0,1,12,75000,90.0,Rural,0
75.8,79.15,10.86,-3.149,18.1,17.81,1,2,1,0,5,30000,56.2,Urban,1
44.21,43.63,-1.17,1.174,0.0,0.0,0,1,0,0,2,10000,92.7,Urban,0
65.84,62.74,15.13,-3.056,11.62,13.16,1,0,0,1,7,30000,79.4,Rural,1
99.73,96.81,-27.55,2.384,28.01,25.26,1,0,0,0,13,10000,86.0,Urban,0
49.8,43.72,-9.77,4.885,19.23,19.43,1,4,0,0,3,75000,57.6,Rural,1
20.0,20.0,22.16,-2.247,25.65,20.82,1,0,0,0,10,50000,82.9,Semi-Urban,0
67.2,64.75,-4.9,4.901,0.0,0.0,0,0,0,1,2,30000,49.2,Rural,0
100.0,97.7,-11.18,2.127,23.77,24.37,1,2,0,1,6,30000,90.8,Urban,0
65.43,61.48,-20.1,2.028,27.81,29.23,1,1,0,0,10,50000,93.0,Rural,0
34.45,39.75,15.62,-5.564,12.04,10.13,1,0,0,0,4,75000,79.8,Rural,1
39.3,39.45,0.3,-0.296,0.0,0.0,0,0,0,1,2,30000,41.8,Rural,1
75.27,71.81,-7.31,1.476,23.98,20.03,1,0,0,1,6,10000,47.3,Semi-Urban,0
87.27,91.69,12.73,-6.367,11.18,16.32,1,1,0,0,3,18000,57.7,Rural,1
56.01,54.05,-13.16,1.331,31.41,32.42,1,0,0,0,12,30000,64.7,Semi-Urban,0
22.56,22.76,16.74,-2.276,13.2,13.72,1,0,0,0,9,18000,85.2,Urban,1
54.21,50.77,-12.81,1.802,40.0,33.71,1,4,0,0,7,50000,74.8,Semi-Urban,0
62.85,64.41,3.11,-3.105,0.0,0.0,0,0,0,0,2,10000,45.4,Semi-Urban,0
29.51,34.2,53.95,-3.903,12.07,11.34,1,0,0,1,16,5000,43.1,Rural,1
58.01,57.38,-0.31,0.153,33.01,33.41,1,2,0,0,3,50000,78.5,Rural,0
100.0,100.0,-7.91,0.523,26.0,24.65,1,1,0,1,16,5000,79.5,Urban,0
20.0,20.62,33.24,-2.851,22.58,27.35,1,1,1,1,13,75000,82.0,Urban,1
100.0,100.0,-23.57,2.098,39.76,36.1,1,1,0,1,14,18000,77.6,Rural,0
68.81,67.37,-23.07,1.523,37.5,32.69,1,4,0,0,15,30000,65.6,Urban,0
66.64,66.93,-10.54,2.219,27.51,28.75,1,0,0,0,8,50000,59.3,Urban,0
73.41,76.33,18.12,-1.648,17.46,19.96,1,3,1,0,13,10000,46.3,Urban,1
63.25,63.28,-8.18,0.757,32.67,32.47,1,0,0,0,12,18000,54.9,Semi-Urban,0
76.06,71.46,-35.78,2.505,26.24,29.34,1,0,0,0,15,18000,43.0,Urban,0
73.87,78.47,11.99,-3.421,6.87,12.02,1,1,1,1,4,10000,76.4,Urban,1
100.0,100.0,-20.64,1.914,30.87,27.39,1,0,0,0,12,10000,47.1,Urban,0
67.01,64.64,-15.41,1.32,36.34,36.37,1,1,0,1,13,18000,75.4,Rural,0
32.15,39.34,27.73,-4.028,28.63,27.98,1,0,0,1,7,18000,77.5,Rural,1
64.2,62.54,-7.36,0.887,36.95,34.3,1,3,0,1,8,10000,85.9,Semi-Urban,1
70.09,69.48,-12.66,2.027,26.13,28.96,1,1,0,0,8,75000,95.0,Urban,0
68.3,68.35,-6.54,0.846,31.36,28.57,1,1,0,0,13,18000,64.0,Semi-Urban,0
20.0,20.0,20.56,-1.965,11.32,11.89,1,0,0,0,12,30000,98.5,Urban,1
87.36,84.8,-4.08,2.038,23.14,21.75,1,0,0,1,3,10000,88.1,Semi-Urban,0
92.26,89.05,-10.96,2.231,19.92,23.85,1,1,0,1,6,5000,88.1,Urban,0
61.73,61.09,7.97,-0.931,8.05,11.79,1,3,0,0,14,10000,46.0,Rural,1
64.63,61.89,-15.72,3.276,21.24,23.43,1,0,0,0,6,18000,67.0,Rural,0
43.37,41.9,-4.1,0.727,30.67,32.41,1,4,0,1,5,18000,46.5,Rural,1
70.87,70.98,2.15,-1.077,27.63,30.89,1,0,0,0,3,30000,78.2,Semi-Urban,0
26.59,32.03,17.16,-3.458,29.75,28.82,1,2,1,1,7,10000,44.8,Urban,1
65.16,66.5,4.22,-2.112,24.54,22.7,1,3,0,0,3,10000,57.0,Rural,1
20.0,20.0,23.07,-1.445,16.69,20.46,1,2,1,1,15,5000,59.4,Rural,1
20.0,20.0,34.05,-2.586,16.02,17.86,1,1,0,1,14,30000,60.1,Semi-Urban,1
32.36,34.72,5.58,-2.824,25.09,22.16,1,0,0,1,4,10000,55.4,Semi-Urban,1
97.99,95.14,-7.31,1.021,22.4,23.79,1,0,0,1,7,5000,74.5,Urban,0
68.68,69.02,8.51,-1.263,21.23,21.61,1,2,0,1,8,18000,70.6,Semi-Urban,1
97.88,94.45,-26.96,2.198,26.93,24.27,1,0,0,1,13,5000,91.3,Rural,0
67.74,70.17,-16.84,1.304,28.35,22.64,1,0,0,0,15,75000,71.1,Urban,0
60.02,58.82,-3.03,0.461,32.38,33.56,1,2,0,1,10,18000,68.8,Urban,0
80.05,84.07,11.71,-1.937,10.13,13.25,1,1,1,0,7,5000,79.9,Rural,1
41.58,47.43,16.21,-4.697,10.93,13.09,1,0,0,0,5,5000,45.3,Urban,1
100.0,100.0,-9.65,0.83,32.39,26.0,1,2,0,0,15,75000,80.8,Rural,0
100.0,100.0,-13.89,1.139,25.1,22.93,1,0,0,0,14,10000,71.0,Rural,0
35.34,48.01,44.39,-2.788,17.35,20.24,1,2,0,1,15,18000,69.0,Semi-Urban,1
20.0,20.34,22.34,-3.003,17.54,17.42,1,0,0,0,9,50000,44.1,Semi-Urban,1
45.37,48.07,13.5,-1.142,16.7,20.34,1,1,0,0,15,10000,48.5,Rural,1
71.22,68.32,-10.96,1.025,38.72,37.1,1,1,0,0,10,75000,90.5,Semi-Urban,0
90.38,89.6,-28.84,2.389,25.4,20.83,1,2,0,1,14,10000,43.7,Semi-Urban,0
46.22,47.54,9.28,-2.21,23.47,23.63,1,2,0,1,6,30000,52.4,Rural,1
49.99,52.65,21.61,-1.864,18.22,22.12,1,1,0,1,13,18000,98.7,Rural,1
49.92,47.82,13.74,-1.458,16.5,12.56,1,0,0,0,13,75000,78.6,Rural,1
67.34,72.71,17.74,-0.972,27.93,26.53,1,0,0,0,13,30000,48.9,Rural,0
79.61,74.83,-41.83,2.732,27.44,29.6,1,2,0,1,16,10000,64.2,Rural,0
61.24,59.53,-9.03,1.03,33.73,39.08,1,0,0,1,10,5000,98.1,Rural,0
46.83,42.54,-10.88,1.715,38.16,38.05,1,0,0,1,7,10000,95.5,Rural,1
97.85,95.29,-10.4,1.7,28.77,31.17,1,0,0,0,6,30000,48.5,Rural,0
67.16,64.37,-4.57,2.284,36.29,36.8,1,1,0,0,3,18000,94.5,Urban,0
34.33,39.91,29.19,-4.366,12.34,17.96,1,0,0,0,8,5000,53.3,Rural,1
42.56,47.99,15.69,-1.149,28.89,25.4,1,2,0,0,15,5000,96.7,Rural,1
43.19,45.12,20.46,-1.347,16.75,16.36,1,0,0,1,15,10000,64.3,Rural,1
93.42,92.3,-9.38,0.506,14.03,19.46,1,0,0,1,12,18000,93.2,Rural,0
67.46,63.12,-29.48,2.48,24.51,21.52,1,2,0,0,12,30000,94.1,Urban,0
79.17,82.5,16.08,-1.947,31.72,24.15,1,0,0,0,8,75000,46.3,Rural,0
54.54,57.7,9.2,-1.92,11.46,13.98,1,1,0,0,6,30000,72.0,Semi-Urban,1
20.0,20.0,30.89,-2.078,21.47,25.2,1,0,0,0,16,5000,77.2,Semi-Urban,1
100.0,100.0,-14.96,1.228,19.64,22.7,1,0,0,1,13,75000,43.6,Rural,0
83.74,81.38,-22.89,2.884,25.69,25.64,1,1,0,1,11,18000,58.8,Urban,0
20.82,25.01,23.25,-3.152,17.1,15.46,1,1,0,0,9,18000,91.1,Urban,1
64.02,62.88,-17.93,2.508,30.96,37.51,1,0,0,0,8,30000,93.3,Urban,0
55.08,56.76,0.66,-0.332,12.04,14.38,1,0,0,0,3,18000,60.7,Urban,1
56.6,59.15,22.43,-3.34,23.11,25.98,1,0,0,0,8,18000,40.3,Urban,0
30.32,34.46,20.44,-2.68,24.95,25.99,1,0,0,0,9,30000,72.0,Rural,1
100.0,100.0,-10.13,0.641,25.9,23.03,1,3,0,0,15,18000,80.4,Urban,0
95.54,91.1,-8.91,0.595,37.47,40.0,1,0,0,1,16,10000,51.1,Rural,0
82.3,79.1,-25.38,1.702,28.18,25.32,1,1,0,1,14,50000,79.4,Semi-Urban,0
100.0,96.89,-13.02,1.284,21.61,18.23,1,0,0,0,9,75000,72.4,Urban,0
72.26,71.61,-5.38,1.3,32.78,28.52,1,2,0,1,6,30000,82.8,Rural,0
99.72,94.66,-16.42,1.623,24.21,21.28,1,1,0,0,12,5000,71.7,Semi-Urban,0
74.05,67.79,-36.48,2.22,37.57,40.0,1,2,0,1,16,30000,78.5,Rural,0
73.81,69.32,-17.67,2.209,34.41,36.27,1,0,0,1,10,5000,45.6,Rural,0
20.0,20.61,18.75,-2.416,25.33,24.03,1,0,0,0,9,10000,52.7,Rural,1
70.34,68.59,-4.47,1.642,19.77,21.77,1,1,0,0,4,10000,72.7,Rural,0
81.96,78.71,-27.91,1.776,26.64,30.23,1,0,0,1,16,50000,90.7,Semi-Urban,0
90.67,89.86,-9.4,1.567,24.61,28.44,1,1,0,1,9,30000,52.8,Semi-Urban,0
91.42,88.3,-8.33,0.765,37.15,38.22,1,1,0,1,13,5000,55.4,Urban,0
20.0,20.0,17.59,-1.691,15.55,13.63,1,2,1,1,11,75000,42.5,Urban,1
77.65,82.6,11.08,-1.672,27.5,23.47,1,1,0,0,6,75000,73.8,Semi-Urban,0
66.51,66.3,-12.3,0.879,40.0,40.0,1,0,0,0,15,5000,51.4,Urban,0
69.84,68.09,-16.87,1.47,26.92,22.12,1,1,0,0,14,10000,71.2,Rural,0
38.55,44.17,52.72,-3.431,18.49,16.34,1,2,1,1,16,30000,54.9,Semi-Urban,1
99.79,99.12,-2.31,0.771,22.89,20.44,1,4,0,1,4,10000,64.6,Urban,0
20.97,24.92,10.34,-2.03,27.33,31.32,1,2,1,0,6,30000,54.9,Urban,1
74.79,74.83,-0.71,0.617,30.2,33.41,1,4,0,1,7,10000,72.8,Rural,1
38.89,36.17,-3.64,1.821,34.74,36.86,1,0,0,1,3,18000,66.6,Rural,0
80.75,80.39,13.7,-2.173,27.59,28.56,1,0,0,0,8,5000,88.1,Urban,0
68.19,72.08,4.26,-1.344,11.52,19.19,1,2,1,1,4,10000,58.5,Rural,1
47.2,47.23,0.06,-0.058,0.0,0.0,0,2,0,0,2,30000,62.2,Semi-Urban,0
72.85,77.49,10.75,-2.282,10.45,15.12,1,0,0,0,5,5000,44.6,Rural,1
45.57,43.51,-4.13,4.13,0.0,0.0,0,3,0,0,2,30000,89.8,Rural,0
45.06,46.62,27.43,-3.602,15.57,14.73,1,0,0,1,9,50000,98.1,Rural,1
46.37,53.27,20.08,-2.357,26.83,25.14,1,0,0,0,8,30000,40.9,Urban,1
57.33,61.1,7.95,-2.189,16.05,12.65,1,0,0,1,4,18000,69.8,Urban,1
53.79,51.85,-16.96,1.899,38.44,37.41,1,0,0,1,10,5000,82.9,Urban,0
67.06,68.15,-6.81,1.34,30.92,33.88,1,2,0,1,7,10000,91.4,Semi-Urban,0
91.03,90.96,-11.85,0.928,25.04,27.15,1,1,0,0,15,10000,79.9,Rural,0
49.3,48.65,-1.31,1.307,0.0,0.0,0,3,0,0,2,50000,92.0,Semi-Urban,0
79.97,80.91,-0.84,0.422,33.19,32.84,1,0,0,0,3,18000,96.4,Semi-Urban,0
65.67,65.77,8.82,-1.531,21.49,26.0,1,3,1,1,9,18000,76.5,Urban,1
57.71,52.15,-13.71,3.911,35.49,35.11,1,0,0,1,5,30000,97.0,Semi-Urban,0
91.55,88.38,-32.34,2.524,40.0,37.47,1,0,0,1,14,10000,75.8,Rural,0
79.73,75.44,-13.29,1.799,34.1,36.28,1,0,0,0,8,18000,61.0,Semi-Urban,0
53.94,50.63,-19.67,1.299,31.09,30.2,1,1,0,0,13,10000,81.7,Rural,0
59.03,64.64,25.31,-2.058,16.96,18.86,1,0,0,1,14,30000,66.1,Urban,1
34.06,39.22,12.34,-1.455,18.26,19.8,1,1,1,0,9,30000,70.8,Rural,1
50.74,47.73,-4.4,2.199,25.73,22.98,1,0,0,0,3,75000,74.8,Semi-Urban,0
29.42,33.33,7.32,-1.041,29.51,25.8,1,0,0,1,5,30000,45.4,Urban,0
52.6,57.58,18.09,-2.983,30.12,31.69,1,1,1,0,7,50000,96.6,Urban,0
65.52,64.12,11.28,-2.731,13.76,11.72,1,0,0,1,6,18000,81.4,Semi-Urban,1
26.76,31.45,30.58,-1.901,24.52,15.36,1,0,0,1,15,5000,75.5,Rural,1
40.78,40.64,-0.79,0.393,38.58,38.96,1,0,0,0,3,10000,69.2,Semi-Urban,0
29.57,33.81,32.95,-3.511,15.84,22.25,1,4,0,0,10,30000,56.1,Semi-Urban,1
58.51,59.66,14.98,-1.749,13.96,9.29,1,0,0,1,12,30000,90.2,Semi-Urban,1
75.38,72.59,-17.69,2.726,27.59,28.45,1,0,0,1,8,18000,90.8,Urban,0
75.39,72.14,-4.09,2.043,24.92,23.04,1,0,0,0,3,75000,96.6,Rural,0
64.55,61.22,-30.62,2.295,31.22,26.01,1,2,0,1,14,10000,57.4,Rural,1
55.18,51.13,-8.78,4.39,17.26,21.92,1,0,0,1,3,18000,64.4,Urban,0
48.48,46.26,10.93,-0.879,28.68,22.61,1,0,0,1,16,18000,71.9,Semi-Urban,1
37.32,38.06,1.11,-0.172,22.86,20.61,1,0,0,0,4,75000,64.2,Urban,0
80.26,76.0,-17.4,1.677,40.0,40.0,1,0,0,0,12,18000,62.9,Semi-Urban,0
36.05,37.51,19.18,-2.603,24.96,28.67,1,2,1,0,10,10000,59.8,Rural,1
44.35,45.73,39.28,-2.973,13.12,12.41,1,4,1,0,15,30000,85.5,Rural,1
47.2,49.57,7.87,-0.668,26.34,20.57,1,3,0,1,9,10000,63.2,Urban,1
41.2,45.34,29.87,-3.111,20.85,17.99,1,1,0,0,11,30000,84.0,Semi-Urban,1
22.12,24.42,27.9,-2.566,12.13,16.43,1,0,0,0,13,18000,86.8,Semi-Urban,1
40.6,41.83,13.0,-1.426,19.04,21.22,1,0,0,1,10,18000,81.4,Semi-Urban,1
54.36,56.98,5.24,-5.245,0.0,0.0,0,4,1,1,2,5000,79.1,Urban,1
67.11,64.22,-3.29,1.0,27.05,29.86,1,2,0,1,5,10000,43.6,Rural,0
59.36,62.27,5.83,-5.834,0.0,0.0,0,0,0,1,2,75000,90.6,Rural,1
52.96,49.35,-18.45,1.882,31.69,32.58,1,0,0,0,10,5000,72.5,Urban,0
40.41,46.0,23.34,-2.085,21.66,22.39,1,1,0,0,12,75000,52.8,Rural,1
80.19,80.75,-17.41,1.515,34.55,35.58,1,2,0,0,16,50000,88.5,Urban,0
74.32,73.72,-6.05,0.892,33.45,34.55,1,1,0,0,7,5000,42.2,Semi-Urban,0
56.04,61.03,13.23,-4.539,22.07,22.65,1,0,0,1,4,5000,74.0,Urban,1
98.95,97.15,-14.58,1.105,32.85,35.3,1,0,0,0,14,75000,98.9,Rural,0
61.58,61.96,-6.59,1.331,34.12,31.27,1,1,0,1,5,50000,89.0,Rural,0
91.72,92.12,0.79,-0.786,0.0,0.0,0,4,0,0,2,5000,89.3,Urban,0
65.18,66.93,-2.31,0.749,37.84,36.65,1,0,0,0,11,75000,40.0,Rural,0
92.12,88.94,-15.2,2.932,36.04,40.0,1,0,0,1,7,18000,74.3,Urban,0
20.0,20.9,30.61,-2.403,8.03,11.92,1,1,1,0,16,50000,78.8,Semi-Urban,1
51.66,48.81,-3.3,1.185,30.22,31.14,1,1,0,0,4,5000,78.7,Rural,0
74.61,74.3,-6.4,0.921,21.67,19.22,1,0,0,1,12,5000,53.8,Semi-Urban,0
96.42,96.43,-0.95,0.326,26.2,31.91,1,0,0,0,5,30000,80.7,Urban,0
34.59,37.56,9.82,-1.089,17.07,18.73,1,4,1,0,16,50000,85.5,Rural,1
72.76,74.19,13.43,-2.221,12.12,14.23,1,1,0,1,6,30000,95.9,Urban,1
43.18,45.57,15.55,-2.31,22.89,24.55,1,0,0,0,8,5000,70.4,Semi-Urban,1
87.68,85.41,-36.69,2.733,24.65,25.38,1,0,0,1,15,5000,46.9,Rural,0
100.0,100.0,-7.43,0.652,37.74,36.01,1,1,0,0,10,18000,56.2,Semi-Urban,0
37.4,39.71,35.57,-2.613,9.01,13.09,1,0,0,0,15,50000,91.4,Urban,1
90.67,90.84,-13.04,0.905,27.24,21.9,1,1,0,0,15,75000,55.0,Semi-Urban,0
74.86,71.95,-2.32,1.162,32.07,26.18,1,0,0,0,3,30000,80.3,Semi-Urban,0
83.49,82.84,-7.6,1.896,16.0,20.85,1,0,0,1,5,10000,81.0,Urban,0
31.62,37.54,16.21,-3.517,21.74,22.1,1,0,0,0,6,30000,49.3,Semi-Urban,1
85.27,82.51,-8.88,0.567,25.55,25.59,1,0,0,1,13,5000,44.5,Semi-Urban,0
37.06,38.05,25.57,-2.816,12.73,18.18,1,0,0,0,11,18000,45.2,Urban,1
77.99,75.51,-12.88,1.864,23.58,24.12,1,0,0,1,6,50000,69.6,Semi-Urban,0
36.13,44.39,17.92,-4.96,26.92,28.37,1,0,0,1,4,10000,98.6,Semi-Urban,1
64.77,65.29,3.51,-1.753,30.62,28.47,1,1,1,0,3,30000,52.7,Rural,0
43.18,47.31,32.12,-1.948,15.95,14.48,1,0,0,1,15,18000,71.8,Urban,1
49.85,53.66,13.87,-1.455,10.21,12.88,1,1,0,1,9,18000,86.1,Rural,1
20.0,20.0,19.98,-1.285,19.07,20.77,1,0,0,0,14,5000,76.3,Semi-Urban,1
52.97,55.41,7.21,-1.729,12.76,12.33,1,1,0,0,7,18000,82.2,Semi-Urban,0
38.76,43.91,16.61,-3.638,23.79,19.15,1,1,0,0,7,10000,41.9,Rural,1
43.98,42.53,-2.91,2.91,0.0,0.0,0,0,0,0,2,50000,57.4,Rural,0
20.0,27.6,31.63,-3.286,16.49,19.26,1,0,0,1,10,5000,64.2,Semi-Urban,1
33.64,38.77,19.36,-2.967,20.53,21.76,1,2,0,0,8,75000,69.9,Rural,1
34.18,40.7,20.4,-3.582,17.39,15.53,1,1,1,1,7,30000,49.1,Rural,1
86.35,88.54,-0.2,0.481,20.86,31.26,1,4,0,1,5,50000,75.0,Semi-Urban,0
35.63,38.91,21.36,-2.995,22.59,21.67,1,0,0,1,8,10000,41.9,Semi-Urban,1
20.0,23.11,16.69,-2.678,14.69,13.8,1,2,0,0,8,18000,84.5,Rural,1
87.84,86.2,-5.41,1.05,30.74,28.77,1,1,0,1,8,30000,41.1,Urban,0
33.95,41.48,51.25,-3.34,28.36,29.67,1,1,1,1,16,18000,54.3,Urban,1
70.5,70.23,6.03,-1.103,15.34,14.89,1,0,0,1,9,5000,56.6,Urban,1
39.2,41.12,9.27,-2.282,21.01,23.86,1,1,1,1,5,5000,62.6,Semi-Urban,1
76.39,72.9,-10.86,1.697,26.68,24.31,1,0,0,0,6,50000,55.8,Semi-Urban,0
62.65,65.44,1.23,-0.039,26.16,23.49,1,0,0,1,10,5000,52.4,Semi-Urban,0
78.77,75.79,-17.58,2.276,22.8,19.94,1,1,0,1,10,18000,89.1,Urban,0
89.16,87.77,-2.79,1.393,37.06,33.99,1,2,0,1,3,18000,55.1,Rural,0
93.95,91.75,-5.62,2.118,35.93,33.78,1,0,0,0,4,10000,83.5,Semi-Urban,0
48.94,49.09,12.28,-2.634,10.67,11.75,1,0,0,0,6,30000,80.3,Rural,1
97.29,95.19,-3.23,1.106,19.36,25.94,1,0,0,0,4,5000,56.0,Semi-Urban,0
91.45,89.12,-11.72,1.31,38.04,38.64,1,0,0,0,9,5000,91.6,Semi-Urban,0
92.64,91.65,-9.11,1.222,30.55,34.87,1,1,0,1,10,10000,42.7,Rural,0
65.48,73.78,13.87,-4.882,24.86,20.91,1,4,1,1,4,10000,51.0,Rural,1
29.64,36.89,16.64,-4.723,14.76,16.94,1,1,0,1,4,10000,66.2,Semi-Urban,1
85.39,82.88,-14.14,1.329,23.54,19.69,1,0,0,0,10,75000,54.8,Urban,0
76.52,72.22,-7.4,3.702,27.79,33.12,1,2,0,0,3,30000,47.7,Rural,0
87.47,85.7,-10.84,1.231,30.12,27.51,1,0,0,1,11,18000,68.8,Urban,0
52.87,56.46,2.44,-1.218,9.27,9.35,1,0,0,0,3,30000,80.4,Rural,0
71.39,72.43,2.08,-2.084,0.0,0.0,0,0,0,1,2,10000,57.9,Urban,1
100.0,99.82,-8.52,0.8,32.65,29.3,1,0,0,0,10,50000,56.0,Rural,0
90.91,88.83,-20.41,2.281,29.46,32.26,1,4,0,1,11,5000,41.3,Semi-Urban,1
100.0,98.93,-13.13,1.416,33.03,35.04,1,0,0,0,12,5000,41.3,Semi-Urban,0
54.26,51.24,-10.7,1.475,34.71,36.11,1,0,0,1,7,18000,93.5,Urban,0
50.92,49.94,-12.23,1.019,38.09,39.59,1,3,0,0,12,18000,56.3,Semi-Urban,1
74.99,71.28,-4.55,0.963,27.08,28.41,1,0,0,0,4,75000,67.0,Urban,0
97.04,95.94,-14.34,0.948,39.44,33.55,1,0,0,0,15,30000,92.6,Rural,0
49.22,52.01,22.73,-2.653,13.05,9.22,1,1,0,0,10,10000,84.1,Rural,1
61.18,62.04,7.37,-0.43,13.41,14.25,1,2,1,1,8,10000,81.7,Urban,1
65.36,64.35,-2.52,0.863,40.0,37.07,1,0,0,0,6,75000,82.7,Urban,0
53.67,54.86,36.33,-3.538,20.41,24.62,1,2,0,1,12,18000,41.5,Urban,1
70.61,74.36,11.06,-1.704,23.94,28.34,1,0,0,1,6,18000,70.2,Rural,0
93.77,90.39,-13.06,2.442,23.16,26.79,1,1,0,0,7,30000,95.2,Semi-Urban,0
57.4,55.33,-7.34,1.517,25.65,27.33,1,0,0,0,6,30000,77.0,Semi-Urban,0
53.15,52.8,15.91,-2.703,22.39,25.55,1,1,0,0,9,30000,97.2,Semi-Urban,0
63.13,58.8,-25.15,1.708,20.65,27.33,1,0,0,1,14,18000,53.9,Semi-Urban,0
66.19,65.07,-2.24,2.242,0.0,0.0,0,1,0,0,2,18000,84.9,Rural,0
100.0,99.7,-31.53,2.256,26.77,29.67,1,0,0,0,15,10000,98.7,Urban,0
90.62,90.88,1.48,-0.739,37.15,35.72,1,0,0,1,3,10000,95.4,Urban,0
57.13,61.71,9.16,-9.16,0.0,0.0,0,1,0,1,2,10000,55.3,Semi-Urban,1
47.06,54.06,17.04,-3.237,16.01,17.06,1,0,0,0,6,18000,41.2,Rural,1
64.46,62.41,-5.11,1.556,40.0,40.0,1,0,0,1,4,18000,59.7,Urban,0
28.2,30.41,26.65,-2.525,16.53,13.24,1,2,1,1,13,5000,57.3,Urban,1
53.69,57.6,24.84,-2.575,23.8,24.08,1,0,0,1,9,30000,88.0,Urban,1
56.07,54.04,-4.05,4.047,0.0,0.0,0,3,0,0,2,5000,49.4,Rural,1
41.79,45.94,36.53,-2.442,17.9,11.83,1,2,0,1,15,5000,43.6,Semi-Urban,1
100.0,100.0,-31.94,2.137,32.77,36.49,1,1,0,0,16,50000,62.8,Urban,0
69.6,69.5,22.36,-1.688,17.84,22.16,1,1,0,1,15,18000,90.5,Rural,1
80.89,78.98,-5.49,0.542,33.6,37.34,1,1,0,0,6,75000,98.7,Urban,0
20.0,20.0,24.3,-1.948,28.02,25.28,1,4,0,1,14,50000,83.8,Rural,1
27.27,28.88,12.5,-2.335,31.37,29.54,1,1,1,1,6,5000,56.0,Urban,1
20.0,22.25,19.72,-2.64,18.61,22.27,1,0,0,0,9,50000,54.1,Rural,1
94.21,90.56,-13.41,2.583,33.32,38.65,1,0,0,1,6,5000,98.4,Semi-Urban,0
20.0,20.0,36.43,-2.493,20.88,18.35,1,1,0,0,16,18000,44.8,Urban,1
58.69,57.06,-3.26,3.263,0.0,0.0,0,0,0,0,2,50000,85.5,Rural,0
51.88,51.83,-7.16,1.658,19.38,29.21,1,0,0,0,6,50000,90.8,Rural,0
74.68,71.93,-29.53,2.696,40.0,38.68,1,1,0,0,12,10000,63.1,Urban,0
72.95,68.89,-28.86,2.458,28.09,33.32,1,1,0,1,13,10000,75.2,Semi-Urban,0
47.38,55.26,43.04,-3.017,27.34,29.67,1,3,0,0,13,50000,41.1,Rural,1
88.07,84.69,-14.81,1.369,26.6,26.12,1,0,0,0,12,50000,65.0,Urban,0
63.65,59.88,-23.17,2.873,36.72,37.19,1,0,0,0,10,30000,72.0,Semi-Urban,0
100.0,100.0,-8.03,0.548,40.0,36.03,1,3,0,1,12,18000,63.0,Rural,0
64.15,69.03,9.76,-9.761,0.0,0.0,0,0,0,1,2,5000,74.3,Rural,1
20.0,20.0,30.45,-2.831,13.23,16.22,1,0,0,1,14,10000,48.3,Rural,1
64.79,63.43,0.25,0.377,32.35,37.1,1,4,0,0,8,75000,91.9,Semi-Urban,0
26.0,32.07,54.83,-3.905,26.71,26.96,1,0,0,0,15,5000,51.5,Rural,1
69.45,64.61,-8.3,2.087,32.14,31.99,1,3,0,0,5,18000,50.3,Urban,0
78.31,75.2,-15.97,1.494,30.1,33.6,1,0,0,0,11,75000,62.6,Urban,0
78.64,77.54,-18.57,1.388,28.06,31.44,1,2,0,0,15,50000,58.7,Rural,0
100.0,100.0,-19.32,1.034,23.98,18.94,1,3,0,0,16,30000,71.9,Urban,0
48.35,44.9,-15.39,0.897,31.34,33.75,1,0,0,0,15,30000,66.6,Semi-Urban,0
20.0,20.0,28.27,-1.861,19.32,29.59,1,2,0,1,15,30000,93.0,Rural,1
57.43,59.8,14.09,-2.189,33.32,31.88,1,3,1,1,7,5000,60.1,Semi-Urban,1
78.98,76.42,-34.63,2.405,27.46,26.92,1,0,0,1,16,10000,88.8,Urban,0
57.54,59.17,12.09,-1.759,12.51,18.72,1,0,0,1,9,5000,92.4,Urban,1
63.88,61.76,-8.06,0.662,27.04,25.84,1,1,0,0,11,5000,63.8,Rural,0
20.0,23.64,29.86,-3.296,10.5,10.28,1,0,0,0,11,10000,67.9,Semi-Urban,1
75.78,71.02,-27.05,2.82,37.4,35.09,1,0,0,1,11,10000,80.6,Urban,0
76.74,74.32,-14.21,1.185,23.43,22.65,1,4,0,1,15,10000,52.3,Rural,1
75.68,77.12,7.79,-1.212,15.77,19.76,1,0,0,1,5,18000,47.0,Semi-Urban,0
58.74,55.0,-8.67,1.318,26.85,33.56,1,0,0,0,6,10000,73.3,Rural,0
57.5,60.08,5.17,-5.167,0.0,0.0,0,0,0,1,2,18000,74.6,Urban,1
